"","plantID","Plot","yearT","sizeT","pflowerT","fertilityT","survival","sizeT1"
"3674","8.61","8",2014,12.431557439679,1,24,1,12.4563803061086
"3675","8.62","8",2014,11.0284313109532,0,NA,1,10.9464211651143
"3676","8.63","8",2014,9.31198727894995,0,NA,1,9.28017449577479
"3677","8.64","8",2014,11.0035795789543,1,4,1,11.6454500898923
"3678","8.65","8",2014,11.5624746674532,1,4,1,11.6454500898923
"3679","8.66","8",2014,12.7927921208027,1,46,1,12.9525016984554
"3680","8.67","8",2014,4.14876096221809,0,NA,1,4.3493377389199
"3681","8.68","8",2014,8.1842441543439,0,NA,1,8.18285531599339
"3682","8.69","8",2014,6.9525595140809,0,NA,1,8.03287751852533
"3683","8.70","8",2014,11.3780456283197,1,18,1,13.1506672481143
"3684","8.71","8",2014,12.6767796435237,1,23,NA,NA
"3685","8.72","8",2014,9.17579006609002,0,NA,1,9.53832787112268
"3686","8.73","8",2014,11.613300396928,1,29,1,11.7106906117607
"3687","8.74","8",2014,7.44872154540628,0,NA,1,8.26227326109859
"3688","8.76","8",2014,12.7734682989793,1,7,1,12.984161423129
"3689","8.77","8",2014,12.0841661138439,1,2,1,12.3897064588082
"3690","8.78","8",2014,10.1241465191924,0,NA,1,10.3727853318809
"3691","8.79","8",2014,12.2007600968549,1,2,1,12.5604613978282
"3692","8.80","8",2014,11.7863195610597,0,NA,1,12.2573363537392
"3693","8.83","8",2014,8.88599193522677,0,NA,1,9.06618992247933
"3694","8.84","8",2014,6.40709618811178,0,NA,1,7.34049489647011
"3695","8.85","8",2014,4.46721469333662,0,NA,0,NA
"3696","8.87","8",2014,6.54665623501646,0,NA,1,6.20943240121593
"3697","8.75A","8",2014,7.44872154540628,0,NA,1,6.76513075156655
"3698","1.1","1",2015,12.0072083997917,1,3,1,12.2455998235281
"3699","1.3","1",2015,8.84135910508102,0,NA,1,9.36647761419602
"3700","1.4","1",2015,11.2711709716475,0,NA,1,11.257093017902
"3701","1.5","1",2015,9.65001073960194,0,NA,1,9.38143727168445
"3702","1.6","1",2015,9.89323319124624,0,NA,1,10.0877788750215
"3703","1.8","1",2015,9.8929653513732,0,NA,1,9.86893724664996
"3704","1.9","1",2015,11.8950294664896,0,NA,1,11.7871980352886
"3705","1.11","1",2015,9.71664797695489,0,NA,1,9.4289659045031
"3706","1.12","1",2015,NA,0,NA,NA,NA
"3707","1.13","1",2015,11.7298259074918,0,NA,1,11.6732346562956
"3708","1.15","1",2015,9.49350442564068,0,NA,1,9.37984748133437
"3709","1.16","1",2015,11.0731701797411,0,NA,1,11.451249032343
"3710","1.17","1",2015,2.34870269017534,0,NA,1,2.80295796245293
"3711","1.20","1",2015,11.3072428015875,0,NA,1,11.309218594756
"3712","1.23","1",2015,11.7116525549599,1,1,1,12.0865008514305
"3713","1.24","1",2015,10.5849113305875,0,NA,1,11.041259957818
"3714","1.25","1",2015,10.7507305106096,1,1,1,10.8623044400793
"3715","1.26","1",2015,11.01829502838,0,NA,1,11.0890434328978
"3716","1.29","1",2015,8.33238704996436,0,NA,1,7.84996090072006
"3717","1.30","1",2015,8.66600556683244,0,NA,1,7.62681734940585
"3718","1.32","1",2015,10.115119588195,1,2,1,10.4002826006471
"3719","1.33","1",2015,8.81455577002261,0,NA,1,8.61879279805653
"3720","1.34","1",2015,12.2544486281383,0,NA,1,11.9819018526248
"3721","1.35","1",2015,11.499969580445,1,1,1,11.0100773911025
"3722","1.38","1",2015,11.9036818614391,1,2,1,11.4290254888268
"3723","1.39","1",2015,9.51920677506405,0,NA,1,9.85974882059556
"3724","1.41","1",2015,12.1253563715347,1,43,1,12.2224781787259
"3725","1.42","1",2015,11.9295284513637,1,3,1,11.9821630679984
"3726","1.43","1",2015,12.0689762878488,1,8,1,11.9861408213867
"3727","1.44","1",2015,10.3635240073131,0,NA,1,10.2422747636802
"3728","1.45","1",2015,12.0661994625431,1,9,1,12.0363100926662
"3729","1.48","1",2015,NA,0,NA,NA,NA
"3730","1.51","1",2015,7.09537243843713,0,NA,1,6.95624506030848
"3731","1.52","1",2015,11.5759001792179,1,3,1,10.7454471085123
"3732","1.54","1",2015,11.8930560272419,1,2,1,11.9819018526248
"3733","1.55","1",2015,11.6125032571133,1,17,1,11.8154530968616
"3734","1.56","1",2015,10.4544630017036,0,NA,1,10.9590218595811
"3735","1.57","1",2015,6.4980679663175,0,NA,0,NA
"3736","1.59","1",2015,11.9425539299034,0,NA,1,11.8360704495009
"3737","1.60","1",2015,11.2821814039667,0,NA,1,10.8279655355564
"3738","1.62","1",2015,8.35258975728187,0,NA,1,7.63127169975523
"3739","1.64","1",2015,8.18170257811358,0,NA,1,6.63366761200609
"3740","1.66","1",2015,10.1864148917954,1,1,1,10.0230705047227
"3741","1.67","1",2015,9.31762950021531,0,NA,1,9.7401333378022
"3742","1.68","1",2015,6.80232297803623,0,NA,1,6.46284987969362
"3743","1.70","1",2015,8.41424507505443,0,NA,1,8.64805397017571
"3744","1.74","1",2015,4.6006521672008,0,NA,1,4.3493377389199
"3745","1.77","1",2015,4.80829153197905,0,NA,1,5.68536155069992
"3746","1.78","1",2015,8.39725620426744,0,NA,1,8.11702368596911
"3747","1.79","1",2015,7.15701778097095,0,NA,1,7.35758645123279
"3748","1.80","1",2015,9.01212270120906,0,NA,1,9.37794524674175
"3749","1.19A","1",2015,11.2575493803632,0,NA,1,11.1884846878542
"3750","1.19B","1",2015,10.2047026907725,1,4,1,10.3273457098107
"3751","1.53X","1",2015,9.51417684511138,0,NA,1,9.64291013808371
"3752","1.53Y","1",2015,11.2045514473,0,NA,1,11.1812256472983
"3753","1.63A","1",2015,10.8176243329179,0,NA,1,10.4921565223159
"3754","1.69A","1",2015,NA,0,NA,1,7.14526772916306
"3755","1.63B","1",2015,8.52444001420854,0,NA,1,8.05071276171937
"3756","1.69B","1",2015,4.10413309473523,0,NA,1,3.67875733297235
"3757","1.69C","1",2015,6.63228925203596,0,NA,1,4.44056675185373
"3758","1.73C","1",2015,3.74741957129378,0,NA,1,3.27741594204805
"3759","1.73D","1",2015,2.12555913886113,0,NA,0,NA
"3760","1.75A","1",2015,9.66584869526811,0,NA,1,9.91877216104502
"3761","1.75B","1",2015,8.23480672162549,0,NA,1,8.88958837880867
"3762","1.82A","1",2015,6.63228925203596,0,NA,1,6.18976660666299
"3763","1.82B","1",2015,4.15288467940195,0,NA,1,4.64123744731588
"3764","1.82C","1",2015,2.26396146172025,0,NA,1,3.20045490091192
"3765","2.1","2",2015,10.717975751515,1,2,1,10.8009572804327
"3766","2.2","2",2015,10.7460306797309,0,NA,1,11.1053064053697
"3767","2.3","2",2015,9.87110292156246,1,1,1,10.1229174951663
"3768","2.5","2",2015,5.4944700432229,0,NA,1,6.59110799758729
"3769","2.8","2",2015,13.5396913652141,1,62,1,13.4916157325827
"3770","2.9","2",2015,11.5854415360061,1,3,1,11.9705101224553
"3771","2.11","2",2015,12.1143065353481,1,12,1,12.0224562722139
"3772","2.13","2",2015,11.6894132133134,1,15,1,11.8429571069953
"3773","2.16","2",2015,10.0644839722264,1,3,1,10.1140491001729
"3774","2.17","2",2015,11.9058403825938,1,5,1,11.7681667934625
"3775","2.18","2",2015,7.96383608390022,0,NA,1,9.10747205394228
"3776","2.19","2",2015,11.1526450189948,1,5,1,11.2227588078605
"3777","2.21","2",2015,11.1492639747009,1,2,1,11.1792457007919
"3778","2.22","2",2015,8.40731465697112,0,NA,1,8.48480856044257
"3779","2.24","2",2015,11.9918249789101,1,10,1,11.9962793292595
"3780","2.25","2",2015,12.6741846527708,1,7,1,12.5715980639957
"3781","2.27","2",2015,9.53655824730751,0,NA,1,9.54043317967793
"3782","2.31","2",2015,11.9316543453886,1,6,1,11.8947131914564
"3783","2.34","2",2015,NA,0,NA,NA,NA
"3784","2.35","2",2015,8.54172958056392,0,NA,1,8.0016084503292
"3785","2.36","2",2015,11.2644035091322,1,6,1,11.5030677716744
"3786","2.37","2",2015,12.0645887716697,1,15,1,12.1172178122905
"3787","2.42","2",2015,10.7589340845668,1,1,1,11.7624358448249
"3788","2.45","2",2015,12.1561696543767,1,21,1,12.4884987543965
"3789","2.46","2",2015,10.9499198841517,0,NA,1,11.2342214427503
"3790","2.47","2",2015,10.7404389454846,1,3,1,11.0689387611988
"3791","2.48","2",2015,11.0225918907466,0,NA,1,11.308541160824
"3792","2.49","2",2015,11.7015187103983,1,6,1,11.933125856431
"3793","2.51","2",2015,11.8765945682056,1,7,1,12.1091664393723
"3794","2.52","2",2015,8.66270353247556,0,NA,1,9.54465865710499
"3795","2.53","2",2015,7.23377476129625,0,NA,1,6.88076440434279
"3796","2.54","2",2015,10.503253165873,0,NA,1,10.7232776138001
"3797","2.55","2",2015,10.1888754629581,0,NA,1,10.4095584431097
"3798","2.56","2",2015,10.7542280163591,1,3,1,11.5201352500396
"3799","2.57","2",2015,10.9542913003534,0,NA,1,11.3622249360049
"3800","2.58","2",2015,10.7085839603016,0,NA,1,10.4205614500279
"3801","2.59","2",2015,5.86322875714449,0,NA,1,5.21660159221944
"3802","2.61","2",2015,7.79171546170844,0,NA,1,7.30395740091878
"3803","2.64","2",2015,NA,0,NA,NA,NA
"3804","2.68","2",2015,10.7872692541363,1,6,1,10.5358280926434
"3805","2.99","2",2015,NA,0,NA,1,5.0875245499443
"3806","2.100","2",2015,NA,0,NA,1,8.02408569030984
"3807","2.101","2",2015,NA,0,NA,1,2.28416416903776
"3808","3.1","3",2015,13.5742287094178,1,32,1,13.6445132698508
"3809","3.2","3",2015,11.0826188651029,1,6,1,11.257093017902
"3810","3.3","3",2015,11.3698660604006,1,22,1,11.3083227430671
"3811","3.4","3",2015,12.8029465438926,1,31,1,12.5747790489741
"3812","3.5","3",2015,11.4087570922032,1,20,1,11.4536825464937
"3813","3.6","3",2015,13.2312532884595,1,57,1,13.1836319910721
"3814","3.7","3",2015,12.8115774330919,1,73,1,13.2080098133403
"3815","3.8","3",2015,11.531060167515,0,NA,1,10.7833590244449
"3816","3.9","3",2015,12.6036531274369,1,5,1,11.8797669418046
"3817","3.10","3",2015,11.2892205540005,1,1,1,11.404554304349
"3818","3.11","3",2015,10.708462528015,0,NA,1,10.7054453996158
"3819","3.13","3",2015,12.2488446524604,1,43,1,11.1336035369922
"3820","3.14","3",2015,12.8974185278746,1,20,1,13.0395383232796
"3821","3.15","3",2015,8.82536731341034,0,NA,1,8.20984497559974
"3822","3.16","3",2015,12.7410453347236,1,27,1,13.3839753453682
"3823","3.17","3",2015,8.54331214209084,0,NA,1,9.17579006609002
"3824","3.18","3",2015,11.7931680956679,1,5,1,11.0993085248304
"3825","3.19","3",2015,11.2567852782473,1,1,1,11.549986550473
"3826","3.20","3",2015,12.5695938772169,1,40,1,12.7539879244679
"3827","3.21","3",2015,12.046245978899,1,5,1,12.3042180173024
"3828","3.22","3",2015,13.7135920763182,1,88,1,14.0539153582695
"3829","3.23","3",2015,10.9121829155429,1,5,1,10.9250111295821
"3830","3.24","3",2015,11.0499908649347,1,5,1,10.5796261446576
"3831","3.25","3",2015,10.5293596429223,0,NA,1,10.6023469156423
"3832","3.26","3",2015,13.8260457951509,1,123,1,13.6093930174275
"3833","3.27","3",2015,9.71918518943244,0,NA,1,9.58374529620161
"3834","3.28","3",2015,11.8149925651909,1,4,1,12.1558390212112
"3835","3.30","3",2015,13.0951530058424,1,34,1,13.1606377971246
"3836","3.31","3",2015,10.766756253802,1,2,1,10.7379914848322
"3837","3.33","3",2015,12.5690062698883,1,12,1,13.2248613080217
"3838","3.34","3",2015,11.1510579063889,1,1,1,11.0729750895113
"3839","3.35","3",2015,11.8257095970288,1,9,1,11.8797669418046
"3840","3.37","3",2015,11.2744271176549,1,5,1,11.5267296883087
"3841","3.38","3",2015,10.890866504314,0,NA,1,11.0382512740737
"3842","3.40","3",2015,11.4734511318161,1,15,1,11.5727092529153
"3843","3.41","3",2015,12.4126601994976,1,47,1,12.3965129645548
"3844","3.43","3",2015,11.8321665457708,1,14,1,12.0088439840797
"3845","3.44","3",2015,12.6522382045417,1,25,1,12.7414655678931
"3846","3.45","3",2015,10.9922421479084,0,NA,1,10.9092426860949
"3847","3.46","3",2015,10.1140491001729,0,NA,1,10.0906570206465
"3848","3.47","3",2015,9.56348300445238,0,NA,1,6.34046066362234
"3849","3.48","3",2015,10.6570573365455,0,NA,NA,NA
"3850","3.50","3",2015,9.20977901232067,1,2,1,10.1402255093261
"3851","3.51","3",2015,12.4402839108559,1,9,1,12.8028555586967
"3852","3.52","3",2015,11.3126628690568,0,NA,1,11.222380807478
"3853","3.53","3",2015,10.8797987867606,0,NA,1,11.2718292133992
"3854","3.54","3",2015,8.84354330689587,0,NA,1,8.92077542065051
"3855","3.56","3",2015,11.919372196397,1,16,1,12.0234325239097
"3856","3.57","3",2015,11.5578448445755,1,11,1,11.586875861143
"3857","3.58","3",2015,11.9183442420118,1,3,1,12.3734870976676
"3858","3.60","3",2015,10.8713273544013,0,NA,1,10.8810923284729
"3859","3.61","3",2015,13.005213529726,1,46,1,12.870832737822
"3860","3.62","3",2015,14.1426867784062,1,105,1,14.1129148955432
"3861","3.63","3",2015,12.461348453459,1,75,1,12.9444044882228
"3862","3.64","3",2015,11.3057084697124,1,6,1,11.4234295033227
"3863","3.65","3",2015,13.1075929821527,1,14,1,8.98504286916956
"3864","3.66","3",2015,11.1234060764095,1,2,1,11.2578974280053
"3865","3.70","3",2015,12.7521318498754,1,26,1,12.7691687734624
"3866","3.71","3",2015,9.01212270120906,0,NA,1,8.78470280687293
"3867","3.72","3",2015,8.02185412127801,0,NA,1,7.88436232743739
"3868","3.73","3",2015,3.51185349998102,0,NA,1,3.34542067116211
"3869","3.75","3",2015,11.5299514757477,1,6,1,11.9361472752407
"3870","3.77","3",2015,8.87958031790122,0,NA,1,8.8648957662183
"3871","3.78","3",2015,8.80684502955947,0,NA,1,8.53837752205232
"3872","3.80","3",2015,11.5084074461829,1,54,1,11.7353968471657
"3873","3.81","3",2015,12.9274598169329,1,54,1,12.9624999263478
"3874","3.85","3",2015,9.62453268804708,1,4,1,9.84193989685869
"3875","3.87","3",2015,7.54165954106555,0,NA,1,6.7105266175317
"3876","3.90","3",2015,4.18128415392365,0,NA,0,NA
"3877","3.91","3",2015,8.83501590652617,0,NA,1,9.01212270120906
"3878","3.92","3",2015,8.22991631081378,0,NA,1,8.20920397276451
"3879","3.93","3",2015,4.82313804009604,0,NA,1,5.46221799938571
"3880","3.95","3",2015,1.8786990609296,0,NA,0,NA
"3881","3.96","3",2015,8.12701269181696,0,NA,1,7.81591859318519
"3882","3.97","3",2015,9.19415694296009,0,NA,1,9.05403574065651
"3883","3.98","3",2015,9.45485790658077,0,NA,1,10.0591403766293
"3884","3.99","3",2015,8.79361861509576,0,NA,1,8.75953525056047
"3885","3.100","3",2015,8.85075220709447,0,NA,1,8.98779390254145
"3886","3.101","3",2015,7.43734014991613,0,NA,1,7.60723918671153
"3887","3.134","3",2015,NA,0,NA,1,1.08019136471183
"3888","3.135","3",2015,NA,0,NA,1,3.97056312260799
"3889","3.89A","3",2015,6.41933072578012,0,NA,1,6.90972504467359
"3890","3.89C","3",2015,4.72055145132094,0,NA,1,7.08407843181836
"3891","3.89D","3",2015,6.44304725239744,0,NA,1,6.15813910682838
"3892","3.94A","3",2015,7.65944257672193,0,NA,1,7.91599702438076
"3893","3.94B","3",2015,8.42542708123414,0,NA,1,8.15600022869022
"3894","3.94C","3",2015,2.44401286997966,0,NA,1,3.73499705129523
"3895","4.3","4",2015,10.1978412336433,0,NA,1,11.2286144012807
"3896","4.5","4",2015,7.56227882826828,0,NA,1,7.42387650540917
"3897","4.6","4",2015,7.57549048839695,0,NA,1,7.54165954106555
"3898","4.7","4",2015,10.3044434079812,0,NA,1,10.2064542334968
"3899","4.9","4",2015,10.2515991597973,0,NA,1,9.63200066726013
"3900","4.11","4",2015,6.66619080371165,0,NA,1,6.26521560087633
"3901","4.12","4",2015,12.5741577931298,1,6,1,12.3810231145544
"3902","4.15","4",2015,9.9397915282691,0,NA,1,9.74609187628926
"3903","4.16","4",2015,10.1424956578606,0,NA,1,10.3335912261485
"3904","4.17","4",2015,12.5233250677385,1,19,1,12.3295678637328
"3905","4.19","4",2015,10.3813956829931,0,NA,1,10.4997115809848
"3906","4.22","4",2015,11.6190433714784,1,10,1,11.3758291072888
"3907","4.23","4",2015,11.3366867009219,1,1,1,11.0049706313822
"3908","4.24","4",2015,8.23192061638311,0,NA,1,8.66808738380699
"3909","4.25","4",2015,11.404554304349,0,NA,1,11.4087570922032
"3910","4.27","4",2015,10.0136709028678,0,NA,1,10.2782971990197
"3911","4.30","4",2015,6.77115123934813,0,NA,0,NA
"3912","4.31","4",2015,NA,0,NA,1,9.96380386911723
"3913","4.32","4",2015,7.64517460492423,0,NA,1,8.65269434973221
"3914","4.35","4",2015,12.4881046484105,1,32,1,12.6405041055017
"3915","4.38","4",2015,11.2272131582099,0,NA,1,11.466971631931
"3916","4.39","4",2015,12.1677156453738,1,11,1,11.6306367153385
"3917","4.40","4",2015,10.1649685137127,0,NA,1,10.1628246198339
"3918","4.41","4",2015,10.9800322763278,0,NA,1,11.2882902116723
"3919","4.43","4",2015,8.65643676658701,0,NA,1,8.83957795823401
"3920","4.45","4",2015,11.1080574387415,0,NA,1,11.2593322671528
"3921","4.46","4",2015,9.45950084876468,0,NA,1,8.8600021552069
"3922","4.47","4",2015,11.6651262541159,1,6,1,11.7136400709306
"3923","4.48","4",2015,10.9240138349262,1,4,1,11.1286446874981
"3924","4.49","4",2015,7.14361475084361,0,NA,1,7.39959982193329
"3925","4.51","4",2015,10.2018826557567,0,NA,1,10.6982343397364
"3926","4.52","4",2015,NA,0,NA,NA,NA
"3927","4.53","4",2015,11.3806323480334,1,10,1,11.5635329674244
"3928","4.54","4",2015,10.6934246506505,0,NA,1,10.4588895864646
"3929","4.56","4",2015,10.8926047528486,0,NA,1,11.4104357394904
"3930","4.57","4",2015,11.1763760903193,1,22,1,11.2259730314587
"3931","4.58","4",2015,11.3866965883796,1,6,1,11.8626138625783
"3932","4.61","4",2015,10.6270039733092,0,NA,1,10.8357240039577
"3933","4.62","4",2015,12.2466951724295,1,20,1,12.5716689029561
"3934","4.63","4",2015,7.94754122905893,0,NA,1,9.18980387844651
"3935","4.64","4",2015,11.0245009117682,0,NA,1,10.9567598278967
"3936","4.65","4",2015,6.96937706269939,0,NA,1,7.79198582697356
"3937","4.66","4",2015,7.66774137953662,0,NA,1,7.46309721856244
"3938","4.67","4",2015,8.68906199390309,0,NA,1,9.1919194480199
"3939","4.68","4",2015,10.7925506953658,0,NA,1,10.7611560066298
"3940","4.70","4",2015,4.58674926203181,0,NA,1,5.74990007183749
"3941","4.72","4",2015,9.17579006609002,0,NA,1,9.26546726331506
"3942","4.73","4",2015,11.0547647081614,0,NA,1,11.0884632669541
"3943","4.74","4",2015,12.0661618239862,1,6,1,11.8683055923866
"3944","4.75","4",2015,11.4829385790648,1,15,1,11.5079398812702
"3945","4.76","4",2015,11.7739291139647,1,1,1,11.7587583013106
"3946","4.77","4",2015,8.40684701897286,0,NA,1,8.67104348840041
"3947","4.78","4",2015,9.616646732396,0,NA,1,9.08543237210537
"3948","4.79","4",2015,8.98267880187468,0,NA,1,9.74081127259235
"3949","4.80","4",2015,10.7250880799963,0,NA,1,11.2996042020131
"3950","4.81","4",2015,5.56757851504354,0,NA,1,5.01593089675729
"3951","4.82","4",2015,11.4268322257801,1,1,1,11.5745472486875
"3952","4.83","4",2015,9.18980387844651,0,NA,1,5.24737325088619
"3953","4.84","4",2015,8.10931829429078,0,NA,1,7.932856677376
"3954","4.86","4",2015,8.41248789886294,0,NA,1,8.87583790104642
"3955","4.87","4",2015,3.82460920998491,0,NA,1,3.24479071473197
"3956","4.88","4",2015,2.46648572583172,0,NA,1,2.24334217451751
"3957","4.89","4",2015,7.48541982274267,0,NA,1,7.08407843181836
"3958","4.127","4",2015,NA,0,NA,1,1.83787706640935
"3959","4.128","4",2015,NA,0,NA,1,1.95566010206573
"3960","4.129","4",2015,NA,0,NA,1,4.15288467940195
"3961","4.130","4",2015,NA,0,NA,1,3.6296365356374
"3962","4.132","4",2015,NA,0,NA,1,-0.241564475270491
"3963","4.134","4",2015,NA,0,NA,1,2.64880728262568
"3964","4.135","4",2015,NA,0,NA,1,2.46648572583172
"3965","4.136","4",2015,NA,0,NA,1,2.77478708548624
"3966","4.137","4",2015,NA,0,NA,1,2.24334217451751
"3967","4.138","4",2015,NA,0,NA,1,3.73499705129523
"3968","4.139","4",2015,NA,0,NA,1,2.12555913886113
"3969","4.126A","4",2015,NA,0,NA,1,2.28416416903776
"3970","4.126B","4",2015,NA,0,NA,1,0.451582705289457
"3971","4.131A","4",2015,NA,0,NA,1,2.24334217451751
"3972","4.131B","4",2015,NA,0,NA,1,1.65555550961539
"3973","4.131C","4",2015,NA,0,NA,1,1.65555550961539
"3974","4.131D","4",2015,NA,0,NA,1,1.43241195830118
"3975","4.133A","4",2015,NA,0,NA,1,0.0461175971812927
"3976","4.133B","4",2015,NA,0,NA,1,0.163900632837672
"3977","4.133C","4",2015,NA,0,NA,1,0.0461175971812927
"3978","4.34X","4",2015,9.87979944797344,0,NA,1,10.5293543925725
"3979","4.34Y","4",2015,11.3414116348801,1,9,1,11.6111028751886
"3980","4.59X","4",2015,10.5937721480556,1,3,1,11.1884846878542
"3981","5.1","5",2015,11.9877770055324,1,10,1,12.0703873014132
"3982","5.2","5",2015,10.1070254784123,0,NA,1,10.4941363059486
"3983","5.3","5",2015,10.0872888470801,0,NA,1,10.3539175103341
"3984","5.4","5",2015,11.1587035457265,0,NA,1,11.3208112534158
"3985","5.5","5",2015,9.09154647387311,0,NA,1,8.3335831094063
"3986","5.6","5",2015,11.3914288206298,1,4,1,10.9571158898552
"3987","5.7","5",2015,11.3701310861742,1,7,1,11.7546098456955
"3988","5.8","5",2015,9.65414288994668,0,NA,1,9.66535468256733
"3989","5.9","5",2015,10.7597572855299,0,NA,1,11.4259173015329
"3990","5.11","5",2015,11.5591836772647,1,4,1,11.8431537648475
"3991","5.12","5",2015,6.76513075156655,0,NA,1,5.0875245499443
"3992","5.13","5",2015,5.81443859297506,0,NA,1,6.65571950384435
"3993","5.14","5",2015,9.63660526928135,1,1,1,8.62452347276552
"3994","5.15","5",2015,12.7074707828731,1,17,1,13.0329515872984
"3995","5.16","5",2015,9.5925953282849,0,NA,1,9.74081127259235
"3996","5.17","5",2015,8.02172522484612,0,NA,1,8.20893676693426
"3997","5.18","5",2015,11.9125708088564,1,5,1,11.9072471040923
"3998","5.19","5",2015,8.73516104552419,0,NA,1,8.67252387357084
"3999","5.20","5",2015,11.5443075254411,0,NA,1,11.5321239728003
"4000","5.21","5",2015,11.2698198026809,0,NA,1,11.7427293123277
"4001","5.22","5",2015,9.76574240590464,0,NA,1,10.3521158979991
"4002","5.23","5",2015,10.4626682684236,0,NA,1,10.4818625876396
"4003","5.24","5",2015,10.6519102680621,0,NA,1,10.2075751581837
"4004","5.27","5",2015,11.2287874621407,0,NA,1,11.1492639747009
"4005","5.28","5",2015,10.8724431513675,1,9,1,11.361984446379
"4006","5.29","5",2015,12.0689762878488,1,9,1,12.0497680142105
"4007","5.31","5",2015,11.3554202356576,0,NA,1,11.4268322257801
"4008","5.32","5",2015,8.04778664404998,0,NA,1,11.5759001792179
"4009","5.33","5",2015,5.05675289127755,0,NA,1,5.64731348306239
"4010","5.34","5",2015,10.4142585545031,0,NA,1,10.4275769486123
"4011","5.35","5",2015,11.0965233583435,0,NA,1,11.1755812830183
"4012","5.36","5",2015,8.8298011444151,0,NA,1,8.95872556085219
"4013","5.37","5",2015,6.96937706269939,0,NA,1,8.36479887240485
"4014","5.38","5",2015,12.1862106837775,1,3,1,11.7410265409702
"4015","5.39","5",2015,6.64717786452972,0,NA,1,6.72067898899572
"4016","5.40","5",2015,4.48138874637398,0,NA,1,3.86520260695017
"4017","5.41","5",2015,13.3118204230912,1,4,1,12.8683087235965
"4018","5.42","5",2015,11.0412263911967,0,NA,1,10.9875314865634
"4019","5.43","5",2015,12.2921414582137,1,5,1,12.4018906777294
"4020","5.44","5",2015,6.45134605521213,0,NA,1,2.07344313772211
"4021","5.47","5",2015,5.35685748372788,0,NA,1,5.75819887465219
"4022","5.49","5",2015,7.71424052509816,0,NA,1,7.40931791657661
"4023","5.50","5",2015,8.62609777669629,0,NA,1,9.10593300015638
"4024","5.51","5",2015,NA,0,NA,NA,NA
"4025","5.52","5",2015,8.38895740145275,0,NA,1,9.40268267844516
"4026","5.53","5",2015,5.90405075166475,0,NA,1,4.64123744731588
"4027","5.64","5",2015,NA,0,NA,1,3.42199717085916
"4028","5.65","5",2015,NA,0,NA,1,4.64123744731588
"4029","6.1","6",2015,12.4923568265309,1,22,1,12.9268696577757
"4030","6.2","6",2015,8.92578140513284,0,NA,1,9.04851086472454
"4031","6.3","6",2015,11.6520232569204,1,5,1,11.6740171564233
"4032","6.4","6",2015,12.3984052323621,1,9,1,12.5311220334942
"4033","6.5","6",2015,9.14593833477008,0,NA,1,9.48904677329937
"4034","6.6","6",2015,8.82259338652761,0,NA,1,8.52290537396249
"4035","6.7","6",2015,11.1814107530348,0,NA,1,11.089227415236
"4036","6.9","6",2015,10.8176243329179,0,NA,1,10.6701212364459
"4037","6.11","6",2015,8.92837048207065,0,NA,1,8.44052149250491
"4038","6.12","6",2015,11.0750652471964,0,NA,1,11.0121108712422
"4039","6.13","6",2015,12.6625833963651,1,12,1,12.6070197348511
"4040","6.14","6",2015,8.69252820187957,0,NA,1,8.46487071578427
"4041","6.17","6",2015,10.647996368741,1,15,1,11.0647754284498
"4042","6.18","6",2015,10.4538403543,1,4,1,10.7331770159205
"4043","6.20","6",2015,7.6734185305779,0,NA,1,5.65283835899436
"4044","6.21","6",2015,11.7359416076312,1,2,1,11.9521669125843
"4045","6.22","6",2015,9.89749902507284,0,NA,1,10.2622968576732
"4046","6.23","6",2015,NA,0,NA,1,10.1200228020085
"4047","6.24","6",2015,12.3107609920692,1,43,1,12.5447917573407
"4048","6.28","6",2015,11.4486762860575,1,5,1,11.6644442019842
"4049","6.29","6",2015,13.2832331997502,1,39,1,13.363389646885
"4050","6.30","6",2015,8.65549107539293,0,NA,1,8.61329072090255
"4051","6.31","6",2015,13.290089683015,1,41,1,13.644316316293
"4052","6.32","6",2015,10.9530478736944,0,NA,1,10.9065278580595
"4053","6.34","6",2015,10.6276434513392,0,NA,NA,NA
"4054","6.35","6",2015,13.3337305474809,1,23,1,12.9205963720079
"4055","6.36","6",2015,8.5504155006118,0,NA,1,8.55548020948234
"4056","6.38","6",2015,6.35010925673817,0,NA,1,6.84035417280414
"4057","6.40","6",2015,9.53513083026416,0,NA,1,10.2303782538682
"4058","6.41","6",2015,12.1460516466498,1,11,1,12.3303874985859
"4059","6.42","6",2015,9.27875136446301,0,NA,1,10.2252747352831
"4060","6.43","6",2015,10.5242115857571,1,12,1,10.7356376975987
"4061","6.44","6",2015,10.6211711222438,1,5,1,10.9423151093066
"4062","6.45","6",2015,11.917833142611,1,11,1,11.7212639472385
"4063","6.46","6",2015,5.53892180579373,0,NA,1,5.99676014976902
"4064","6.47","6",2015,9.73888411840177,0,NA,1,9.76045155762916
"4065","6.49","6",2015,9.13834284711651,0,NA,1,9.57473441183407
"4066","6.50","6",2015,11.1995498649508,1,3,1,11.0812088537906
"4067","6.51","6",2015,12.1862106837775,1,15,1,12.3285727021496
"4068","6.53","6",2015,10.1628246198339,0,NA,1,10.4921565223159
"4069","6.55","6",2015,10.6649051349185,0,NA,1,10.7624945565769
"4070","6.58","6",2015,9.12083152630417,0,NA,1,9.34565861461578
"4071","6.60","6",2015,11.8147264050335,1,5,1,11.3596160374546
